"date","value","deseasonalized_value"
1990-01-01,9.8,6.0976989638448
1990-02-01,12,8.25305610670194
1990-03-01,15.6,11.3744846781305
1990-04-01,14,11.4365084876543
1990-05-01,9.8,10.0187703924162
1990-06-01,6.3,7.9326989638448
1990-07-01,5.2,7.76307264109347
1990-08-01,9.1,11.9479106040564
1990-09-01,4.2,7.67499393738977
1990-10-01,4,6.92302634479718
1990-11-01,5,6.27043705908289
1990-12-01,7.3,6.60734182098765
1991-01-01,10.8,7.0976989638448
1991-02-01,14.1,10.3530561067019
1991-03-01,18,13.7744846781305
1991-04-01,14.3,11.7365084876543
1991-05-01,10.8,11.0187703924162
1991-06-01,7,8.6326989638448
1991-07-01,5.1,7.66307264109347
1991-08-01,5,7.84791060405644
1991-09-01,4.7,8.17499393738977
1991-10-01,9,11.9230263447972
1991-11-01,10.7,11.9704370590829
1991-12-01,12.9,12.2073418209877
1992-01-01,15.3,11.5976989638448
1992-02-01,17.5,13.7530561067019
1992-03-01,19.4,15.1744846781305
1992-04-01,15.5,12.9365084876543
1992-05-01,10,10.2187703924162
1992-06-01,7.6,9.2326989638448
1992-07-01,6,8.56307264109348
1992-08-01,8.3,11.1479106040564
1992-09-01,6.2,9.67499393738977
1992-10-01,5.2,8.12302634479718
1992-11-01,7.3,8.57043705908289
1992-12-01,9.3,8.60734182098765
1993-01-01,13.2,9.4976989638448
1993-02-01,16.5,12.7530561067019
1993-03-01,17.9,13.6744846781305
1993-04-01,19,16.4365084876543
1993-05-01,14,14.2187703924162
1993-06-01,10.6,12.2326989638448
1993-07-01,9,11.5630726410935
1993-08-01,6.4,9.24791060405644
1993-09-01,5.7,9.17499393738977
1993-10-01,7.5,10.4230263447972
1993-11-01,8.6,9.87043705908289
1993-12-01,10.7,10.0073418209877
1994-01-01,13.7,9.9976989638448
1994-02-01,14.4,10.6530561067019
1994-03-01,17.4,13.1744846781305
1994-04-01,14.8,12.2365084876543
1994-05-01,9.8,10.0187703924162
1994-06-01,6.6,8.2326989638448
1994-07-01,5.2,7.76307264109347
1994-08-01,5.4,8.24791060405644
1994-09-01,5.2,8.67499393738977
1994-10-01,5,7.92302634479718
1994-11-01,6.8,8.07043705908289
1994-12-01,9.7,9.00734182098765
1995-01-01,13,9.2976989638448
1995-02-01,13.4,9.65305610670194
1995-03-01,15.6,11.3744846781305
1995-04-01,14.7,12.1365084876543
1995-05-01,11.9,12.1187703924162
1995-06-01,9.4,11.0326989638448
1995-07-01,6.1,8.66307264109347
1995-08-01,6,8.84791060405644
1995-09-01,5.7,9.17499393738977
1995-10-01,5.9,8.82302634479718
1995-11-01,8.8,10.0704370590829
1995-12-01,10.5,9.80734182098765
1996-01-01,15.1,11.3976989638448
1996-02-01,16,12.2530561067019
1996-03-01,18.7,14.4744846781305
1996-04-01,16.6,14.0365084876543
1996-05-01,11.3,11.5187703924162
1996-06-01,8.4,10.0326989638448
1996-07-01,7.3,9.86307264109347
1996-08-01,6.4,9.24791060405644
1996-09-01,6.6,10.0749939373898
1996-10-01,6.8,9.72302634479718
1996-11-01,10.6,11.8704370590829
1996-12-01,12,11.3073418209877
1997-01-01,16.7,12.9976989638448
1997-02-01,19.1,15.3530561067019
1997-03-01,22.1,17.8744846781305
1997-04-01,19,16.4365084876543
1997-05-01,11.9,12.1187703924162
1997-06-01,11,12.6326989638448
1997-07-01,8.6,11.1630726410935
1997-08-01,8,10.8479106040564
1997-09-01,6.6,10.0749939373898
1997-10-01,7.8,10.7230263447972
1997-11-01,10.8,12.0704370590829
1997-12-01,12.7,12.0073418209877
1998-01-01,18.7,14.9976989638448
1998-02-01,19.7,15.9530561067019
1998-03-01,21.3,17.0744846781305
1998-04-01,17.8,15.2365084876543
1998-05-01,12.4,12.6187703924162
1998-06-01,15.1,16.7326989638448
1998-07-01,9.5,12.0630726410935
1998-08-01,8.9,11.7479106040564
1998-09-01,8.6,12.0749939373898
1998-10-01,8.5,11.4230263447972
1998-11-01,12.6,13.8704370590829
1998-12-01,13.6,12.9073418209877
1999-01-01,16.6,12.8976989638448
1999-02-01,16.8,13.0530561067019
1999-03-01,17.2,12.9744846781305
1999-04-01,16.8,14.2365084876543
1999-05-01,11.9,12.1187703924162
1999-06-01,9.9,11.5326989638448
1999-07-01,8.5,11.0630726410935
1999-08-01,7.5,10.3479106040564
1999-09-01,7,10.4749939373898
1999-10-01,7.4,10.3230263447972
1999-11-01,9.4,10.6704370590829
1999-12-01,11.9,11.2073418209877
2000-01-01,12.4,8.6976989638448
2000-02-01,13.5,9.75305610670194
2000-03-01,14.6,10.3744846781305
2000-04-01,12.6,10.0365084876543
2000-05-01,10,10.2187703924162
2000-06-01,7.8,9.4326989638448
2000-07-01,8.1,10.6630726410935
2000-08-01,6.9,9.74791060405644
2000-09-01,6,9.47499393738977
2000-10-01,6,8.92302634479718
2000-11-01,9,10.2704370590829
2000-12-01,9.4,8.70734182098765
2001-01-01,12.2,8.4976989638448
2001-02-01,13.2,9.45305610670194
2001-03-01,13.8,9.57448467813051
2001-04-01,12.4,9.83650848765432
2001-05-01,8.1,8.31877039241622
2001-06-01,7.5,9.1326989638448
2001-07-01,6.5,9.06307264109348
2001-08-01,6.1,8.94791060405644
2001-09-01,6,9.47499393738977
2001-10-01,6.3,9.22302634479718
2001-11-01,8.2,9.47043705908289
2001-12-01,10.6,9.90734182098765
2002-01-01,13.9,10.1976989638448
2002-02-01,13.3,9.55305610670194
2002-03-01,13.7,9.47448467813051
2002-04-01,12.1,9.53650848765432
