county,date,unemployment_rate,sahm_value
Blount County,1996-07-01T00:00:00.000Z,3.1,0
Blount County,1996-08-01T00:00:00.000Z,3.1,0
Blount County,1996-09-01T00:00:00.000Z,2.7,0
Blount County,1996-10-01T00:00:00.000Z,2.5,0
Blount County,1996-11-01T00:00:00.000Z,3,0
Blount County,1996-12-01T00:00:00.000Z,2.9,0.06666666666666643
Blount County,1997-01-01T00:00:00.000Z,3.5,0.3999999999999999
Blount County,1997-02-01T00:00:00.000Z,3,0.3999999999999999
Blount County,1997-03-01T00:00:00.000Z,2.8,0.36666666666666625
Blount County,1997-04-01T00:00:00.000Z,2.6,0.06666666666666599
Blount County,1997-05-01T00:00:00.000Z,2.6,0
Blount County,1997-06-01T00:00:00.000Z,3.1,0.10000000000000009
Blount County,1997-07-01T00:00:00.000Z,3.2,0.3000000000000007
Blount County,1997-08-01T00:00:00.000Z,3.5,0.6000000000000005
Blount County,1997-09-01T00:00:00.000Z,3,0.5666666666666673
Blount County,1997-10-01T00:00:00.000Z,2.8,0.433333333333334
Blount County,1997-11-01T00:00:00.000Z,2.8,0.20000000000000018
Blount County,1997-12-01T00:00:00.000Z,2.8,0.13333333333333375
Blount County,1998-01-01T00:00:00.000Z,3.3,0.3000000000000007
Blount County,1998-02-01T00:00:00.000Z,3.5,0.5333333333333337
Blount County,1998-03-01T00:00:00.000Z,3.1,0.6333333333333337
Blount County,1998-04-01T00:00:00.000Z,2.6,0.4000000000000008
Blount County,1998-05-01T00:00:00.000Z,3,0.23333333333333428
Blount County,1998-06-01T00:00:00.000Z,4,0.433333333333334
Blount County,1998-07-01T00:00:00.000Z,3.8,0.8000000000000007
Blount County,1998-08-01T00:00:00.000Z,3.9,1.100000000000001
Blount County,1998-09-01T00:00:00.000Z,3.9,1.0666666666666678
Blount County,1998-10-01T00:00:00.000Z,3.3,0.9000000000000012
Blount County,1998-11-01T00:00:00.000Z,2.7,0.5000000000000013
Blount County,1998-12-01T00:00:00.000Z,2.7,0.10000000000000142
Blount County,1999-01-01T00:00:00.000Z,3.2,0
Blount County,1999-02-01T00:00:00.000Z,3.2,0.16666666666666696
Blount County,1999-03-01T00:00:00.000Z,3,0.2666666666666666
Blount County,1999-04-01T00:00:00.000Z,2.7,0.09999999999999964
Blount County,1999-05-01T00:00:00.000Z,2.3,0
Blount County,1999-06-01T00:00:00.000Z,2.9,0
Blount County,1999-07-01T00:00:00.000Z,2.8,0.033333333333333215
Blount County,1999-08-01T00:00:00.000Z,2.7,0.16666666666666652
Blount County,1999-09-01T00:00:00.000Z,3.1,0.23333333333333295
Blount County,1999-10-01T00:00:00.000Z,2.7,0.19999999999999973
Blount County,1999-11-01T00:00:00.000Z,2.6,0.16666666666666652
Blount County,1999-12-01T00:00:00.000Z,2.3,0
Blount County,2000-01-01T00:00:00.000Z,3.8,0.3666666666666667
Blount County,2000-02-01T00:00:00.000Z,3.7,0.7333333333333338
Blount County,2000-03-01T00:00:00.000Z,3.5,1.1333333333333337
Blount County,2000-04-01T00:00:00.000Z,3,0.8666666666666667
Blount County,2000-05-01T00:00:00.000Z,3.4,0.7666666666666666
Blount County,2000-06-01T00:00:00.000Z,3.9,0.8999999999999999
Blount County,2000-07-01T00:00:00.000Z,3.8,1.1666666666666665
Blount County,2000-08-01T00:00:00.000Z,3.9,1.333333333333333
Blount County,2000-09-01T00:00:00.000Z,3.5,1.1999999999999997
Blount County,2000-10-01T00:00:00.000Z,3.7,1.1666666666666665
Blount County,2000-11-01T00:00:00.000Z,3.3,0.9666666666666659
Blount County,2000-12-01T00:00:00.000Z,3,0.7999999999999994
