county,date,unemployment_rate,sahm_value
Baldwin County,1990-01-01T00:00:00.000Z,6.4,NaN
Baldwin County,1990-02-01T00:00:00.000Z,6,NaN
Baldwin County,1990-03-01T00:00:00.000Z,5.2,NaN
Baldwin County,1990-04-01T00:00:00.000Z,4.9,NaN
Baldwin County,1990-05-01T00:00:00.000Z,4.3,NaN
Baldwin County,1990-06-01T00:00:00.000Z,4.8,NaN
Baldwin County,1990-07-01T00:00:00.000Z,4.9,NaN
Baldwin County,1990-08-01T00:00:00.000Z,4.9,NaN
Baldwin County,1990-09-01T00:00:00.000Z,5.4,NaN
Baldwin County,1990-10-01T00:00:00.000Z,4.9,NaN
Baldwin County,1990-11-01T00:00:00.000Z,5.4,NaN
Baldwin County,1990-12-01T00:00:00.000Z,6,NaN
Baldwin County,1991-01-01T00:00:00.000Z,5.9,NaN
Baldwin County,1991-02-01T00:00:00.000Z,5.9,NaN
Baldwin County,1991-03-01T00:00:00.000Z,5.1,0.9666666666666677
Baldwin County,1991-04-01T00:00:00.000Z,4.9,0.6333333333333337
Baldwin County,1991-05-01T00:00:00.000Z,4.8,0.2666666666666666
Baldwin County,1991-06-01T00:00:00.000Z,5.5,0.40000000000000036
Baldwin County,1991-07-01T00:00:00.000Z,5.8,0.7000000000000002
Baldwin County,1991-08-01T00:00:00.000Z,5.3,0.666666666666667
Baldwin County,1991-09-01T00:00:00.000Z,5.3,0.5333333333333341
Baldwin County,1991-10-01T00:00:00.000Z,5.2,0.3333333333333339
Baldwin County,1991-11-01T00:00:00.000Z,5.5,0.40000000000000036
Baldwin County,1991-12-01T00:00:00.000Z,6,0.6333333333333329
Baldwin County,1992-01-01T00:00:00.000Z,6.8,1.166666666666667
Baldwin County,1992-02-01T00:00:00.000Z,6.9,1.6333333333333329
Baldwin County,1992-03-01T00:00:00.000Z,6.4,1.7666666666666657
Baldwin County,1992-04-01T00:00:00.000Z,6,1.4999999999999991
Baldwin County,1992-05-01T00:00:00.000Z,6.3,1.299999999999999
Baldwin County,1992-06-01T00:00:00.000Z,6.3,1.133333333333331
Baldwin County,1992-07-01T00:00:00.000Z,6.6,1.1333333333333302
Baldwin County,1992-08-01T00:00:00.000Z,5.9,0.9999999999999973
Baldwin County,1992-09-01T00:00:00.000Z,5.8,0.8333333333333304
Baldwin County,1992-10-01T00:00:00.000Z,5.9,0.5999999999999979
Baldwin County,1992-11-01T00:00:00.000Z,6,0.5666666666666638
Baldwin County,1992-12-01T00:00:00.000Z,6.1,0.43333333333333
Baldwin County,1993-01-01T00:00:00.000Z,6.5,0.33333333333333215
Baldwin County,1993-02-01T00:00:00.000Z,6.6,0.5333333333333323
Baldwin County,1993-03-01T00:00:00.000Z,5.4,0.29999999999999893
Baldwin County,1993-04-01T00:00:00.000Z,5.1,0
Baldwin County,1993-05-01T00:00:00.000Z,5.6,0
Baldwin County,1993-06-01T00:00:00.000Z,6.5,0.36666666666666714
Baldwin County,1993-07-01T00:00:00.000Z,6.1,0.7000000000000011
Baldwin County,1993-08-01T00:00:00.000Z,6.3,0.9333333333333336
Baldwin County,1993-09-01T00:00:00.000Z,6.3,0.8666666666666671
Baldwin County,1993-10-01T00:00:00.000Z,5.9,0.8000000000000007
Baldwin County,1993-11-01T00:00:00.000Z,5.5,0.5333333333333341
Baldwin County,1993-12-01T00:00:00.000Z,5.4,0.23333333333333428
Baldwin County,1994-01-01T00:00:00.000Z,6.2,0.3333333333333348
Baldwin County,1994-02-01T00:00:00.000Z,5.5,0.3333333333333348
Baldwin County,1994-03-01T00:00:00.000Z,4.6,0.0666666666666682
Baldwin County,1994-04-01T00:00:00.000Z,4.2,0
Baldwin County,1994-05-01T00:00:00.000Z,4,0
Baldwin County,1994-06-01T00:00:00.000Z,5,0.13333333333333375
Baldwin County,1994-07-01T00:00:00.000Z,4.9,0.36666666666666625
Baldwin County,1994-08-01T00:00:00.000Z,4.6,0.5666666666666664
Baldwin County,1994-09-01T00:00:00.000Z,4.8,0.5
Baldwin County,1994-10-01T00:00:00.000Z,4.9,0.5
Baldwin County,1994-11-01T00:00:00.000Z,4.9,0.6000000000000005
Baldwin County,1994-12-01T00:00:00.000Z,4.6,0.5333333333333332
Baldwin County,1995-01-01T00:00:00.000Z,5.9,0.8666666666666663
Baldwin County,1995-02-01T00:00:00.000Z,5.4,1.0333333333333332
Baldwin County,1995-03-01T00:00:00.000Z,4.8,1.1000000000000005
Baldwin County,1995-04-01T00:00:00.000Z,4.4,0.6000000000000005
Baldwin County,1995-05-01T00:00:00.000Z,4.3,0.2333333333333334
Baldwin County,1995-06-01T00:00:00.000Z,5.1,0.1999999999999993
Baldwin County,1995-07-01T00:00:00.000Z,4.2,0.03333333333333233
Baldwin County,1995-08-01T00:00:00.000Z,4.8,0.1999999999999993
Baldwin County,1995-09-01T00:00:00.000Z,5,0.16666666666666607
Baldwin County,1995-10-01T00:00:00.000Z,4.5,0.2666666666666657
Baldwin County,1995-11-01T00:00:00.000Z,4.5,0.1666666666666652
Baldwin County,1995-12-01T00:00:00.000Z,4.1,0
Baldwin County,1996-01-01T00:00:00.000Z,6.1,0.5333333333333332
Baldwin County,1996-02-01T00:00:00.000Z,6,1.0333333333333332
Baldwin County,1996-03-01T00:00:00.000Z,5.4,1.4666666666666668
Baldwin County,1996-04-01T00:00:00.000Z,4.7,1
Baldwin County,1996-05-01T00:00:00.000Z,4.6,0.5333333333333332
Baldwin County,1996-06-01T00:00:00.000Z,4.9,0.36666666666666714
Baldwin County,1996-07-01T00:00:00.000Z,3.8,0.06666666666666643
Baldwin County,1996-08-01T00:00:00.000Z,3.5,0
Baldwin County,1996-09-01T00:00:00.000Z,3.7,0
Baldwin County,1996-10-01T00:00:00.000Z,3.6,0
Baldwin County,1996-11-01T00:00:00.000Z,3.6,0.033333333333333215
Baldwin County,1996-12-01T00:00:00.000Z,3.5,0
Baldwin County,1997-01-01T00:00:00.000Z,4.5,0.2999999999999998
Baldwin County,1997-02-01T00:00:00.000Z,4.2,0.49999999999999956
Baldwin County,1997-03-01T00:00:00.000Z,3.6,0.5333333333333328
Baldwin County,1997-04-01T00:00:00.000Z,3.2,0.10000000000000009
Baldwin County,1997-05-01T00:00:00.000Z,3,0
Baldwin County,1997-06-01T00:00:00.000Z,3.5,0
Baldwin County,1997-07-01T00:00:00.000Z,3.6,0.13333333333333375
Baldwin County,1997-08-01T00:00:00.000Z,3.4,0.26666666666666705
Baldwin County,1997-09-01T00:00:00.000Z,3.6,0.30000000000000027
Baldwin County,1997-10-01T00:00:00.000Z,3.2,0.1666666666666674
Baldwin County,1997-11-01T00:00:00.000Z,2.9,8.881784197001252e-16
Baldwin County,1997-12-01T00:00:00.000Z,2.9,0
Baldwin County,1998-01-01T00:00:00.000Z,3.5,0.10000000000000053
Baldwin County,1998-02-01T00:00:00.000Z,3.3,0.2333333333333334
Baldwin County,1998-03-01T00:00:00.000Z,2.9,0.2333333333333334
Baldwin County,1998-04-01T00:00:00.000Z,2.1,0
Baldwin County,1998-05-01T00:00:00.000Z,2.3,0
Baldwin County,1998-06-01T00:00:00.000Z,2.9,0
Baldwin County,1998-07-01T00:00:00.000Z,2.7,0.20000000000000018
Baldwin County,1998-08-01T00:00:00.000Z,2.6,0.30000000000000027
Baldwin County,1998-09-01T00:00:00.000Z,2.8,0.26666666666666616
Baldwin County,1998-10-01T00:00:00.000Z,3.2,0.4333333333333331
Baldwin County,1998-11-01T00:00:00.000Z,2.9,0.5333333333333332
Baldwin County,1998-12-01T00:00:00.000Z,2.9,0.5666666666666664
Baldwin County,1999-01-01T00:00:00.000Z,4.2,0.8999999999999999
Baldwin County,1999-02-01T00:00:00.000Z,3.9,1.233333333333333
Baldwin County,1999-03-01T00:00:00.000Z,3.2,1.3333333333333326
Baldwin County,1999-04-01T00:00:00.000Z,3.2,0.9999999999999996
Baldwin County,1999-05-01T00:00:00.000Z,3.1,0.7333333333333325
Baldwin County,1999-06-01T00:00:00.000Z,3.4,0.7999999999999989
Baldwin County,1999-07-01T00:00:00.000Z,3.3,0.633333333333332
Baldwin County,1999-08-01T00:00:00.000Z,3.1,0.566666666666666
Baldwin County,1999-09-01T00:00:00.000Z,3.2,0.4999999999999991
Baldwin County,1999-10-01T00:00:00.000Z,3,0.23333333333333162
Baldwin County,1999-11-01T00:00:00.000Z,3.1,0.13333333333333153
Baldwin County,1999-12-01T00:00:00.000Z,3.1,0.0666666666666651
Baldwin County,2000-01-01T00:00:00.000Z,4.4,0.4666666666666668
Baldwin County,2000-02-01T00:00:00.000Z,4.3,0.8666666666666667
Baldwin County,2000-03-01T00:00:00.000Z,3.9,1.1333333333333333
Baldwin County,2000-04-01T00:00:00.000Z,3.3,0.7666666666666666
Baldwin County,2000-05-01T00:00:00.000Z,3.5,0.49999999999999956
Baldwin County,2000-06-01T00:00:00.000Z,4,0.5333333333333328
Baldwin County,2000-07-01T00:00:00.000Z,3.7,0.6666666666666661
Baldwin County,2000-08-01T00:00:00.000Z,3.8,0.7666666666666666
Baldwin County,2000-09-01T00:00:00.000Z,3.6,0.6333333333333329
Baldwin County,2000-10-01T00:00:00.000Z,3.5,0.566666666666666
Baldwin County,2000-11-01T00:00:00.000Z,3.6,0.49999999999999956
Baldwin County,2000-12-01T00:00:00.000Z,3.4,0.4333333333333331
Baldwin County,2001-01-01T00:00:00.000Z,4.1,0.19999999999999973
Baldwin County,2001-02-01T00:00:00.000Z,4.1,0.3666666666666667
Baldwin County,2001-03-01T00:00:00.000Z,4.3,0.666666666666667
Baldwin County,2001-04-01T00:00:00.000Z,4,0.6333333333333337
Baldwin County,2001-05-01T00:00:00.000Z,3.7,0.5
Baldwin County,2001-06-01T00:00:00.000Z,4.4,0.5333333333333341
Baldwin County,2001-07-01T00:00:00.000Z,4.1,0.5666666666666673
Baldwin County,2001-08-01T00:00:00.000Z,4.6,0.8666666666666663
Baldwin County,2001-09-01T00:00:00.000Z,4.4,0.8666666666666663
Baldwin County,2001-10-01T00:00:00.000Z,4.6,1.0333333333333332
Baldwin County,2001-11-01T00:00:00.000Z,4.7,1.0666666666666664
Baldwin County,2001-12-01T00:00:00.000Z,4.6,1.1333333333333329
